8C17      //Pixel 125: 35863
F595      //Pixel 126: 62869
E413      //Pixel 127: 58387
CCD2      //Pixel 128: 52434
CCD2      //Pixel 129: 52434
E921      //Pixel 130: 59681
E921      //Pixel 131: 59681
4389      //Pixel 132: 17289
4389      //Pixel 133: 17289
22D6      //Pixel 134: 8918
22D6      //Pixel 135: 8918
9468      //Pixel 136: 37992
9468      //Pixel 137: 37992
251C      //Pixel 138: 9500
251C      //Pixel 139: 9500
9F40      //Pixel 140: 40768
9F40      //Pixel 141: 40768
8365      //Pixel 142: 33637
8365      //Pixel 143: 33637
1373      //Pixel 144: 4979
1373      //Pixel 145: 4979
1F92      //Pixel 146: 8082
1F92      //Pixel 147: 8082
3D6E      //Pixel 148: 15726
3D6E      //Pixel 149: 15726
CB7      //Pixel 150: 3255
CB7      //Pixel 151: 3255
F1DE      //Pixel 152: 61918
F1DE      //Pixel 153: 61918
7D40      //Pixel 154: 32064
7D40      //Pixel 155: 32064
E66A      //Pixel 156: 58986
E66A      //Pixel 157: 58986
1C78      //Pixel 158: 7288
1C78      //Pixel 159: 7288
63C6      //Pixel 160: 25542
63C6      //Pixel 161: 25542
6767      //Pixel 162: 26471
6767      //Pixel 163: 26471
21CA      //Pixel 164: 8650
21CA      //Pixel 165: 8650
F4C6      //Pixel 166: 62662
F4C6      //Pixel 167: 62662
F4E      //Pixel 168: 3918
F4E      //Pixel 169: 3918
5A69      //Pixel 170: 23145
5A69      //Pixel 171: 23145
3F2      //Pixel 172: 1010
3F2      //Pixel 173: 1010
2B43      //Pixel 174: 11075
2B43      //Pixel 175: 11075
BB53      //Pixel 176: 47955
BB53      //Pixel 177: 47955
7370      //Pixel 178: 29552
7370      //Pixel 179: 29552
4BDC      //Pixel 180: 19420
4BDC      //Pixel 181: 19420
3060      //Pixel 182: 12384
3060      //Pixel 183: 12384
2EFB      //Pixel 184: 12027
2EFB      //Pixel 185: 12027
A029      //Pixel 186: 41001
A029      //Pixel 187: 41001
14C5      //Pixel 188: 5317
14C5      //Pixel 189: 5317
C696      //Pixel 190: 50838
C696      //Pixel 191: 50838
7C9F      //Pixel 192: 31903
7C9F      //Pixel 193: 31903
7261      //Pixel 194: 29281
7261      //Pixel 195: 29281
822E      //Pixel 196: 33326
822E      //Pixel 197: 33326
D151      //Pixel 198: 53585
D151      //Pixel 199: 53585
A4F3      //Pixel 200: 42227
A4F3      //Pixel 201: 42227
CFC4      //Pixel 202: 53188
CFC4      //Pixel 203: 53188
59CA      //Pixel 204: 22986
59CA      //Pixel 205: 22986
E03E      //Pixel 206: 57406
E03E      //Pixel 207: 57406
9F5B      //Pixel 208: 40795
9F5B      //Pixel 209: 40795
352F      //Pixel 210: 13615
352F      //Pixel 211: 13615
788F      //Pixel 212: 30863
788F      //Pixel 213: 30863
D825      //Pixel 214: 55333
D825      //Pixel 215: 55333
39D7      //Pixel 216: 14807
39D7      //Pixel 217: 14807
3A49      //Pixel 218: 14921
3A49      //Pixel 219: 14921
4FA5      //Pixel 220: 20389
4FA5      //Pixel 221: 20389
6E23      //Pixel 222: 28195
6E23      //Pixel 223: 28195
E7A7      //Pixel 224: 59303
E7A7      //Pixel 225: 59303
705A      //Pixel 226: 28762
705A      //Pixel 227: 28762
4211      //Pixel 228: 16913
4211      //Pixel 229: 16913
984C      //Pixel 230: 38988
984C      //Pixel 231: 38988
9A54      //Pixel 232: 39508
9A54      //Pixel 233: 39508
38C5      //Pixel 234: 14533
38C5      //Pixel 235: 14533
4BF3      //Pixel 236: 19443
4BF3      //Pixel 237: 19443
6C97      //Pixel 238: 27799
6C97      //Pixel 239: 27799
15E5      //Pixel 240: 5605
15E5      //Pixel 241: 5605
CD10      //Pixel 242: 52496
CD10      //Pixel 243: 52496
EDCA      //Pixel 244: 60874
EDCA      //Pixel 245: 60874
7D16      //Pixel 246: 32022
7D16      //Pixel 247: 32022
3CBF      //Pixel 248: 15551
3CBF      //Pixel 249: 15551
F68D      //Pixel 250: 63117
F68D      //Pixel 251: 63117
856A      //Pixel 252: 34154
856A      //Pixel 253: 34154
7D29      //Pixel 254: 32041
7D29      //Pixel 255: 32041
