028D      //The golden pattern 2 of FFT result (imag) , 95: 2.550781e+000
0000      //The golden pattern 2 of FFT result (imag) , 96: 000
02D0      //The golden pattern 2 of FFT result (imag) , 97: 2.812500e+000
014A      //The golden pattern 2 of FFT result (imag) , 98: 1.289063e+000
00C9      //The golden pattern 2 of FFT result (imag) , 99: 7.851563e-001
0087      //The golden pattern 2 of FFT result (imag) , 100: 5.273438e-001
005A      //The golden pattern 2 of FFT result (imag) , 101: 3.515625e-001
0038      //The golden pattern 2 of FFT result (imag) , 102: 2.187500e-001
0019      //The golden pattern 2 of FFT result (imag) , 103: 9.765625e-002
0000      //The golden pattern 2 of FFT result (imag) , 104: 000
FFE7      //The golden pattern 2 of FFT result (imag) , 105: -9.765625e-002
FFC8      //The golden pattern 2 of FFT result (imag) , 106: -2.187500e-001
FFA6      //The golden pattern 2 of FFT result (imag) , 107: -3.515625e-001
FF79      //The golden pattern 2 of FFT result (imag) , 108: -5.273438e-001
FF37      //The golden pattern 2 of FFT result (imag) , 109: -7.851563e-001
FEB6      //The golden pattern 2 of FFT result (imag) , 110: -1.289063e+000
FD30      //The golden pattern 2 of FFT result (imag) , 111: -2.812500e+000
0000      //The golden pattern 2 of FFT result (imag) , 112: 000
028D      //The golden pattern 2 of FFT result (imag) , 113: 2.550781e+000
012B      //The golden pattern 2 of FFT result (imag) , 114: 1.167969e+000
00B8      //The golden pattern 2 of FFT result (imag) , 115: 7.187500e-001
0079      //The golden pattern 2 of FFT result (imag) , 116: 4.726563e-001
0050      //The golden pattern 2 of FFT result (imag) , 117: 3.125000e-001
0031      //The golden pattern 2 of FFT result (imag) , 118: 1.914063e-001
0019      //The golden pattern 2 of FFT result (imag) , 119: 9.765625e-002
0000      //The golden pattern 2 of FFT result (imag) , 120: 000
FFE7      //The golden pattern 2 of FFT result (imag) , 121: -9.765625e-002
FFCF      //The golden pattern 2 of FFT result (imag) , 122: -1.914063e-001
FFB0      //The golden pattern 2 of FFT result (imag) , 123: -3.125000e-001
FF87      //The golden pattern 2 of FFT result (imag) , 124: -4.726563e-001
FF48      //The golden pattern 2 of FFT result (imag) , 125: -7.187500e-001
FED5      //The golden pattern 2 of FFT result (imag) , 126: -1.167969e+000
FD73      //The golden pattern 2 of FFT result (imag) , 127: -2.550781e+000
0000      //The golden pattern 2 of FFT result (imag) , 128: 000
FD30      //The golden pattern 2 of FFT result (imag) , 129: -2.812500e+000
FEB6      //The golden pattern 2 of FFT result (imag) , 130: -1.289063e+000
FF37      //The golden pattern 2 of FFT result (imag) , 131: -7.851563e-001
FF79      //The golden pattern 2 of FFT result (imag) , 132: -5.273438e-001
FFA6      //The golden pattern 2 of FFT result (imag) , 133: -3.515625e-001
FFC8      //The golden pattern 2 of FFT result (imag) , 134: -2.187500e-001
FFE7      //The golden pattern 2 of FFT result (imag) , 135: -9.765625e-002
0000      //The golden pattern 2 of FFT result (imag) , 136: 000
0019      //The golden pattern 2 of FFT result (imag) , 137: 9.765625e-002
0038      //The golden pattern 2 of FFT result (imag) , 138: 2.187500e-001
005A      //The golden pattern 2 of FFT result (imag) , 139: 3.515625e-001
0087      //The golden pattern 2 of FFT result (imag) , 140: 5.273438e-001
00C9      //The golden pattern 2 of FFT result (imag) , 141: 7.851563e-001
014A      //The golden pattern 2 of FFT result (imag) , 142: 1.289063e+000
02D0      //The golden pattern 2 of FFT result (imag) , 143: 2.812500e+000
0000      //The golden pattern 2 of FFT result (imag) , 144: 000
FD73      //The golden pattern 2 of FFT result (imag) , 145: -2.550781e+000
FED5      //The golden pattern 2 of FFT result (imag) , 146: -1.167969e+000
FF48      //The golden pattern 2 of FFT result (imag) , 147: -7.187500e-001
FF87      //The golden pattern 2 of FFT result (imag) , 148: -4.726563e-001
FFB0      //The golden pattern 2 of FFT result (imag) , 149: -3.125000e-001
FFCF      //The golden pattern 2 of FFT result (imag) , 150: -1.914063e-001
FFE7      //The golden pattern 2 of FFT result (imag) , 151: -9.765625e-002
0000      //The golden pattern 2 of FFT result (imag) , 152: 000
0019      //The golden pattern 2 of FFT result (imag) , 153: 9.765625e-002
0031      //The golden pattern 2 of FFT result (imag) , 154: 1.914063e-001
0050      //The golden pattern 2 of FFT result (imag) , 155: 3.125000e-001
0079      //The golden pattern 2 of FFT result (imag) , 156: 4.726563e-001
00B8      //The golden pattern 2 of FFT result (imag) , 157: 7.187500e-001
012B      //The golden pattern 2 of FFT result (imag) , 158: 1.167969e+000
028D      //The golden pattern 2 of FFT result (imag) , 159: 2.550781e+000

